latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-1.8793,105.6558,321.4,1.1,1,2023-08-01,0644,Aqua,MODIS,74,61.03,294.6,13.9,D,0
-1.8806,105.6465,317.5,1.1,1,2023-08-01,0644,Aqua,MODIS,60,61.03,297.4,9.8,D,0
-1.9427,105.2206,320.5,1.1,1,2023-08-01,0644,Aqua,MODIS,44,61.03,299.2,10.8,D,0
-1.9334,105.2192,323.2,1.1,1,2023-08-01,0644,Aqua,MODIS,71,61.03,297.6,14.1,D,0
-1.7933,105.6718,342.7,1,1,2023-08-01,0644,Aqua,MODIS,91,61.03,297.4,43.3,D,0
-3.0652,105.2897,310.1,1.9,1.4,2023-08-03,0630,Aqua,MODIS,31,61.03,289.5,15.3,D,0
-2.7731,106.3838,308.2,1.6,1.2,2023-08-03,0630,Aqua,MODIS,37,61.03,290.5,10.3,D,0
-2.3994,106.1916,318.4,1.6,1.2,2023-08-03,0630,Aqua,MODIS,75,61.03,294.6,18.8,D,0
-3.0523,105.3054,311.2,2.8,1.6,2023-08-04,0330,Terra,MODIS,61,61.03,291.8,27.8,D,0
-2.9305,105.5051,311.5,2.9,1.6,2023-08-04,0330,Terra,MODIS,37,61.03,292.3,26.4,D,0
-3.3872,105.4419,327.5,1.7,1.3,2023-08-04,0711,Aqua,MODIS,80,61.03,296.4,41.2,D,0
-3.3527,105.4455,316.1,1.7,1.3,2023-08-04,0711,Aqua,MODIS,65,61.03,296.3,14.9,D,0
-2.0038,105.6302,314.3,1.9,1.3,2023-08-04,0712,Aqua,MODIS,44,61.03,294.6,12.8,D,0
-2.0063,105.6135,313.9,1.9,1.3,2023-08-04,0712,Aqua,MODIS,38,61.03,294.6,11.9,D,0
-1.9873,105.3713,316.7,1.8,1.3,2023-08-04,0712,Aqua,MODIS,65,61.03,293.7,17.9,D,0
-2.7648,106.3689,307.1,1.1,1,2023-08-05,1452,Terra,MODIS,69,61.03,294.1,7.2,N,0
-3.5039,104.5541,318.2,1.2,1.1,2023-08-06,0314,Terra,MODIS,71,61.03,296.6,12.8,D,0
-3.5054,104.5649,323.7,1.2,1.1,2023-08-06,0314,Terra,MODIS,78,61.03,298,20.2,D,0
-3.5953,105.505,313.8,1.1,1,2023-08-06,0657,Aqua,MODIS,57,61.03,298.9,5.9,D,0
-3.4963,104.6622,319.1,1,1,2023-08-06,0657,Aqua,MODIS,70,61.03,297.6,7.9,D,0
-3.4976,104.6532,326.8,1,1,2023-08-06,0657,Aqua,MODIS,80,61.03,300.4,16.3,D,0
-2.1559,106.0192,320.8,1.1,1.1,2023-08-06,0657,Aqua,MODIS,73,61.03,298.6,12.5,D,0
-2.1574,106.0092,321,1.1,1.1,2023-08-06,0657,Aqua,MODIS,73,61.03,297.9,13.1,D,0
-2.0093,105.8935,340.7,1.1,1.1,2023-08-06,0657,Aqua,MODIS,78,61.03,294.3,45.8,D,0
-1.9665,105.6902,324.6,1.1,1,2023-08-06,0657,Aqua,MODIS,77,61.03,294.4,17.9,D,0
-1.9679,105.6805,324.2,1.1,1,2023-08-06,0657,Aqua,MODIS,77,61.03,293.2,17.5,D,0
-1.9778,105.6125,326.8,1.1,1,2023-08-06,0657,Aqua,MODIS,69,61.03,294.1,21.2,D,0
-1.9578,105.6195,313.1,1.1,1,2023-08-06,0657,Aqua,MODIS,54,61.03,292.2,7.4,D,0
-3.0738,106.71,314.1,1,1,2023-08-08,0257,Terra,MODIS,51,61.03,295.5,6.9,D,0
-3.079,106.7065,318.6,1,1,2023-08-08,0643,Aqua,MODIS,0,61.03,296.6,10.5,D,0
-2.972,106.8695,318.3,1,1,2023-08-08,0643,Aqua,MODIS,70,61.03,297.1,10.1,D,0
-2.9733,106.8605,316.4,1,1,2023-08-08,0643,Aqua,MODIS,67,61.03,297.1,8.4,D,0
-2.8497,106.4396,321.2,1,1,2023-08-08,0643,Aqua,MODIS,76,61.03,297.8,12.8,D,0
-2.851,106.4304,314.2,1,1,2023-08-08,0643,Aqua,MODIS,65,61.03,297,6.2,D,0
-2.5871,106.4121,316.1,1,1,2023-08-08,0643,Aqua,MODIS,68,61.03,298.5,5.4,D,0
-2.0602,105.7858,314,1.1,1,2023-08-08,0643,Aqua,MODIS,55,61.03,295.9,7.9,D,0
-3.2249,105.0546,312.5,2.9,1.6,2023-08-09,0724,Aqua,MODIS,46,61.03,293.8,27.7,D,0
-3.0653,105.2923,314.1,3.1,1.7,2023-08-09,0724,Aqua,MODIS,53,61.03,294.2,37.9,D,0
-2.043,105.9341,317,1.8,1.3,2023-08-10,0628,Aqua,MODIS,71,61.03,297,18.8,D,0
-2.8006,106.1592,316.2,1.8,1.3,2023-08-10,0628,Aqua,MODIS,39,61.03,296.7,16.1,D,0
-2.791,106.1687,315.4,1.8,1.3,2023-08-10,0628,Aqua,MODIS,67,61.03,296.3,15.7,D,0
-2.7933,106.153,315.7,1.8,1.3,2023-08-10,0628,Aqua,MODIS,66,61.03,296.4,16.9,D,0
-2.6216,106.2959,321.8,1.7,1.3,2023-08-10,0628,Aqua,MODIS,76,61.03,297,28.2,D,0
-2.6237,106.2807,321.6,1.7,1.3,2023-08-10,0628,Aqua,MODIS,75,61.03,296.2,28.1,D,0
-2.0407,105.95,317.2,1.8,1.3,2023-08-10,0628,Aqua,MODIS,72,61.03,296.7,18.9,D,0
-1.921,105.7568,315.5,1.8,1.3,2023-08-10,0628,Aqua,MODIS,69,61.03,297.8,17.1,D,0
-1.7601,105.6431,319.9,1.9,1.3,2023-08-10,0629,Aqua,MODIS,72,61.03,297.3,25.1,D,0
-1.8901,105.6346,318.7,1.9,1.3,2023-08-10,0629,Aqua,MODIS,74,61.03,296.2,22.4,D,0
-1.7667,105.639,320.4,1.9,1.3,2023-08-10,0629,Aqua,MODIS,77,61.03,296.7,27.8,D,0
-3.0037,104.584,308.8,1.1,1,2023-08-10,1459,Terra,MODIS,75,61.03,294.3,7.5,N,0
-3.2009,104.6918,304.6,1.1,1,2023-08-10,1459,Terra,MODIS,60,61.03,294.2,4.3,N,0
-3.2022,104.6823,310.5,1.1,1,2023-08-10,1459,Terra,MODIS,80,61.03,294,8.6,N,0
-3.2154,105.0779,311.4,1.8,1.3,2023-08-11,0321,Terra,MODIS,57,61.03,291.3,13.4,D,0
-3.2225,105.0705,310.4,1.8,1.3,2023-08-11,0321,Terra,MODIS,28,61.03,291.4,11.2,D,0
-3.4423,104.7067,323.8,1.4,1.2,2023-08-11,0710,Aqua,MODIS,76,61.03,297.5,21.3,D,0
-3.451,104.7209,319.7,1.4,1.2,2023-08-11,0710,Aqua,MODIS,28,61.03,299.2,14.6,D,0
-3.4528,104.7083,328.3,1.4,1.2,2023-08-11,0710,Aqua,MODIS,81,61.03,299.9,30,D,0
-2.5925,106.0937,333.4,1.9,1.3,2023-08-11,0710,Aqua,MODIS,64,61.03,280.6,79.6,D,0
-2.1108,105.8681,330.7,1.8,1.3,2023-08-11,0710,Aqua,MODIS,81,61.03,295,48.5,D,0
-1.9618,105.7751,313.9,1.8,1.3,2023-08-11,0710,Aqua,MODIS,37,61.03,296.9,11.9,D,0
-1.9275,105.541,333.1,1.7,1.3,2023-08-11,0710,Aqua,MODIS,85,61.03,299.1,53.4,D,0
-1.867,105.5733,315.2,1.7,1.3,2023-08-11,0710,Aqua,MODIS,36,61.03,297,13.1,D,0
-1.8276,105.4435,323.8,1.7,1.3,2023-08-11,0710,Aqua,MODIS,76,61.03,299.1,28.5,D,0
-1.7405,105.5633,317.8,1.7,1.3,2023-08-11,0710,Aqua,MODIS,56,61.03,296.9,17,D,0
-3.0579,105.297,311.5,4.1,1.9,2023-08-12,0614,Aqua,MODIS,61,61.03,294.7,48.4,D,0
-2.03,105.6179,315.5,3.7,1.8,2023-08-12,0614,Aqua,MODIS,64,61.03,294,55.5,D,0
-1.7776,105.5364,311.4,3.8,1.8,2023-08-12,0614,Aqua,MODIS,36,61.03,292.7,30.6,D,0
-1.7694,105.5276,313.6,3.8,1.8,2023-08-12,0614,Aqua,MODIS,59,61.03,292.3,45,D,0
-3.3387,104.5745,308.7,2,1.4,2023-08-12,1443,Terra,MODIS,75,61.03,293.3,19,N,0
-3.3411,104.5565,311.8,2.1,1.4,2023-08-12,1443,Terra,MODIS,83,61.03,293.2,25.5,N,0
-3.0892,105.0526,310.5,1.9,1.3,2023-08-12,1443,Terra,MODIS,80,61.03,293,21.9,N,0
-3.4323,104.7106,326.9,1,1,2023-08-13,0655,Aqua,MODIS,82,61.03,293.8,17.4,D,0
-3.4336,104.7017,337.8,1,1,2023-08-13,0655,Aqua,MODIS,89,61.03,293.3,32,D,0
-3.178,104.9425,317.8,1,1,2023-08-13,0655,Aqua,MODIS,74,61.03,287.3,11.1,D,0
-3.1793,104.9336,327.4,1,1,2023-08-13,0655,Aqua,MODIS,83,61.03,286.7,21.3,D,0
-2.1129,105.8767,323.6,1.1,1,2023-08-13,0656,Aqua,MODIS,52,61.03,292.5,18.6,D,0
-2.082,105.7661,313.6,1.1,1,2023-08-13,0656,Aqua,MODIS,55,61.03,292.6,7,D,0
-2.0196,105.7504,360.9,1.1,1,2023-08-13,0656,Aqua,MODIS,100,61.03,298.7,89.1,D,0
-2.021,105.741,315.8,1.1,1,2023-08-13,0656,Aqua,MODIS,64,61.03,297.3,7.3,D,0
-2.0085,105.634,321.1,1.1,1,2023-08-13,0656,Aqua,MODIS,73,61.03,291.1,13.2,D,0
-1.9784,105.6487,313.6,1.1,1,2023-08-13,0656,Aqua,MODIS,57,61.03,292.5,5.8,D,0
-2.0216,105.3531,336.7,1,1,2023-08-13,0656,Aqua,MODIS,88,61.03,295.4,33.8,D,0
-1.9514,105.5251,313.5,1,1,2023-08-13,0656,Aqua,MODIS,52,61.03,296.2,5.9,D,0
-1.9528,105.5158,312.2,1,1,2023-08-13,0656,Aqua,MODIS,40,61.03,295.3,5,D,0
-1.9188,105.5582,335.2,1,1,2023-08-13,0656,Aqua,MODIS,87,61.03,294.6,30.8,D,0
-1.9201,105.5489,337.1,1,1,2023-08-13,0656,Aqua,MODIS,88,61.03,294.2,34.5,D,0
-1.9215,105.5396,311.8,1,1,2023-08-13,0656,Aqua,MODIS,27,61.03,292.4,4.6,D,0
-1.9472,105.2992,311.2,1,1,2023-08-13,0656,Aqua,MODIS,28,61.03,288,3.7,D,0
-1.7911,105.4233,313.1,1,1,2023-08-13,0656,Aqua,MODIS,54,61.03,295.1,5.1,D,0
-1.7245,105.4986,326.4,1,1,2023-08-13,0656,Aqua,MODIS,79,61.03,294.8,18.8,D,0
-1.6505,105.4338,323.1,1,1,2023-08-13,0656,Aqua,MODIS,75,61.03,300.8,11.9,D,0
-2.4025,106.1595,315.4,1.1,1.1,2023-08-15,0248,Terra,MODIS,59,61.03,290,10.7,D,0
-2.955,105.4975,314.4,1.2,1.1,2023-08-15,0248,Terra,MODIS,25,61.03,297.6,9.2,D,0
-2.7043,106.1106,321.4,1.1,1.1,2023-08-15,0641,Aqua,MODIS,52,61.03,298,12.9,D,0
-3.5324,104.5868,312.6,1.4,1.2,2023-08-15,0641,Aqua,MODIS,52,61.03,295.6,8.8,D,0
-2.7933,106.5338,363.8,1.1,1,2023-08-15,0641,Aqua,MODIS,100,61.03,282.5,104.4,D,0
-2.7029,106.1205,346.4,1.1,1.1,2023-08-15,0641,Aqua,MODIS,94,61.03,296.9,54.8,D,0
-2.7183,106.0117,359.7,1.1,1.1,2023-08-15,0641,Aqua,MODIS,99,61.03,299.6,93.2,D,0
-2.6968,106.124,318.4,1.1,1,2023-08-15,0641,Aqua,MODIS,71,61.03,295.5,10.9,D,0
-2.6982,106.1142,322.8,1.1,1.1,2023-08-15,0641,Aqua,MODIS,76,61.03,297.1,16.1,D,0
-2.7126,106.0154,338,1.1,1.1,2023-08-15,0641,Aqua,MODIS,89,61.03,298.4,40,D,0
-2.714,106.0055,331.6,1.1,1.1,2023-08-15,0641,Aqua,MODIS,84,61.03,298.9,28.5,D,0
-2.7075,105.9843,318.3,1.1,1.1,2023-08-15,0641,Aqua,MODIS,71,61.03,297.9,11.4,D,0
-2.5342,106.2135,314.8,1.1,1,2023-08-15,0641,Aqua,MODIS,54,61.03,295,7.2,D,0
-2.5356,106.2039,327.4,1.1,1,2023-08-15,0641,Aqua,MODIS,81,61.03,297.2,21.7,D,0
-2.1692,105.8194,327.3,1.1,1.1,2023-08-15,0641,Aqua,MODIS,80,61.03,295.7,24.2,D,0
-2.0838,105.7697,317.1,1.1,1.1,2023-08-15,0641,Aqua,MODIS,67,61.03,291.7,13.1,D,0
-2.0343,105.4119,319.5,1.2,1.1,2023-08-15,0641,Aqua,MODIS,73,61.03,293.9,12.7,D,0
-2.0358,105.4015,322.3,1.2,1.1,2023-08-15,0641,Aqua,MODIS,77,61.03,295.4,16.4,D,0
-1.9737,105.5618,319.1,1.2,1.1,2023-08-15,0641,Aqua,MODIS,73,61.03,290.5,13.8,D,0
-1.8815,105.3991,317.7,1.2,1.1,2023-08-15,0641,Aqua,MODIS,56,61.03,295.8,11.6,D,0
-1.6434,106.0044,320.4,1.1,1,2023-08-15,0641,Aqua,MODIS,69,61.03,298.3,12.3,D,0
-3.093,105.1268,317.7,2.7,1.6,2023-08-16,0329,Terra,MODIS,73,61.03,288.9,48.9,D,0
-3.5022,105.7584,310.9,2.1,1.4,2023-08-17,0626,Aqua,MODIS,58,61.03,293.6,14.2,D,0
-1.9297,105.3123,316.3,2.2,1.4,2023-08-17,0627,Aqua,MODIS,70,61.03,294.1,24.9,D,0
-3.0336,107.5828,317.4,1.5,1.2,2023-08-17,0627,Aqua,MODIS,0,61.03,297,15.1,D,0
-3.1661,104.706,316.6,2.6,1.5,2023-08-17,0627,Aqua,MODIS,63,61.03,294.6,27.9,D,0
-2.6594,106.1721,310.3,1.9,1.4,2023-08-17,0627,Aqua,MODIS,46,61.03,290.3,11,D,0
-2.6618,106.1551,311.1,1.9,1.4,2023-08-17,0627,Aqua,MODIS,48,61.03,291.9,13.3,D,0
-1.9305,105.3073,316.9,2.2,1.4,2023-08-17,0627,Aqua,MODIS,70,61.03,294.4,26.5,D,0
-2.6185,106.0719,314.2,2,1.4,2023-08-17,0627,Aqua,MODIS,55,61.03,293,18.5,D,0
-3.1845,104.6926,316.8,1.2,1.1,2023-08-18,0313,Terra,MODIS,68,61.03,296.2,9.8,D,0
-3.1958,104.702,314,1.2,1.1,2023-08-18,0313,Terra,MODIS,31,61.03,296.4,6.3,D,0
-3.0686,105.3925,309,1.3,1.1,2023-08-18,0313,Terra,MODIS,36,61.03,291,8.3,D,0
-3.2622,105.311,323.8,1.5,1.2,2023-08-18,0708,Aqua,MODIS,76,61.03,293.7,23.2,D,0
-2.6783,106.4336,312.2,2.1,1.4,2023-08-19,1434,Terra,MODIS,84,61.03,290.9,27.5,N,0
-1.8339,106.0231,315.1,1,1,2023-08-20,0256,Terra,MODIS,60,61.03,296.6,5.3,D,0
-2.8926,105.4458,316,1,1,2023-08-20,0256,Terra,MODIS,30,61.03,298.5,7.9,D,0
-2.5842,106.4939,329.5,1,1,2023-08-20,0256,Terra,MODIS,82,61.03,297.5,20.9,D,0
-2.8135,106.3883,318.1,1.1,1,2023-08-20,0654,Aqua,MODIS,63,61.03,296,10.2,D,0
-3.3838,104.5512,316.4,1,1,2023-08-20,0654,Aqua,MODIS,46,61.03,296,6.5,D,0
-3.1551,104.8597,318.1,1,1,2023-08-20,0654,Aqua,MODIS,37,61.03,299.9,6.9,D,0
-2.8914,106.2377,327.9,1,1,2023-08-20,0654,Aqua,MODIS,0,61.03,297.4,19.4,D,0
-2.8277,106.1651,320.9,1,1,2023-08-20,0654,Aqua,MODIS,72,61.03,298.2,10.5,D,0
-2.8291,106.1558,345.9,1,1,2023-08-20,0654,Aqua,MODIS,93,61.03,299.4,48.2,D,0
-2.6952,106.3203,315.9,1.1,1,2023-08-20,0654,Aqua,MODIS,38,61.03,296.7,6.5,D,0
-2.6229,106.1793,321.6,1,1,2023-08-20,0654,Aqua,MODIS,55,61.03,292.3,14.1,D,0
-2.5963,106.0434,327.3,1,1,2023-08-20,0654,Aqua,MODIS,79,61.03,297.3,18.5,D,0
-1.8992,105.6445,331.4,1,1,2023-08-20,0654,Aqua,MODIS,83,61.03,291.9,24.4,D,0
-1.9005,105.6354,324,1,1,2023-08-20,0654,Aqua,MODIS,76,61.03,292.1,14.2,D,0
-1.9031,105.6173,324.4,1,1,2023-08-20,0654,Aqua,MODIS,61,61.03,295,14.4,D,0
-1.9033,105.5528,316.4,1,1,2023-08-20,0654,Aqua,MODIS,61,61.03,297.3,5.9,D,0
-1.9046,105.5437,315.6,1,1,2023-08-20,0654,Aqua,MODIS,62,61.03,297.3,5.3,D,0
-1.8827,105.5682,339.7,1,1,2023-08-20,0654,Aqua,MODIS,89,61.03,295.9,34.8,D,0
-1.884,105.5592,326.1,1,1,2023-08-20,0654,Aqua,MODIS,79,61.03,295.5,15.3,D,0
-3.5478,105.2269,314.3,1.7,1.3,2023-08-22,0240,Terra,MODIS,35,61.03,297.3,12.2,D,0
-3.0976,105.1321,353.7,1.4,1.2,2023-08-22,0639,Aqua,MODIS,84,61.03,290,103.4,D,0
-2.6566,106.4106,314.5,1.1,1.1,2023-08-22,0639,Aqua,MODIS,49,61.03,294.9,6.1,D,0
-2.8266,106.5081,321.7,1.1,1.1,2023-08-22,0639,Aqua,MODIS,69,61.03,305.5,11.2,D,0
-2.8384,106.2936,313.1,1.2,1.1,2023-08-22,0639,Aqua,MODIS,57,61.03,293.5,10.1,D,0
-2.8001,106.1517,317.1,1.2,1.1,2023-08-22,0639,Aqua,MODIS,68,61.03,299.8,8.6,D,0
-3.1061,105.1456,328.8,1.4,1.2,2023-08-22,0639,Aqua,MODIS,78,61.03,290,36.1,D,0
-2.012,105.8663,321.9,1.2,1.1,2023-08-22,0640,Aqua,MODIS,75,61.03,298.7,15.7,D,0
-2.2951,106.0957,314.2,1.2,1.1,2023-08-22,0640,Aqua,MODIS,60,61.03,299,6.1,D,0
-2.2063,105.8632,345.7,1.2,1.1,2023-08-22,0640,Aqua,MODIS,93,61.03,299,61.1,D,0
-2.2078,105.8526,343.4,1.2,1.1,2023-08-22,0640,Aqua,MODIS,92,61.03,298.6,56.1,D,0
-2.0105,105.8767,322.3,1.2,1.1,2023-08-22,0640,Aqua,MODIS,76,61.03,298.9,15.8,D,0
-1.9958,105.8904,314.5,1.2,1.1,2023-08-22,0640,Aqua,MODIS,63,61.03,296.7,7.9,D,0
-3.2896,104.9202,304.7,1.1,1,2023-08-22,1459,Terra,MODIS,58,61.03,292.8,5.5,N,0
-3.022,106.7018,310.8,1,1,2023-08-22,1459,Terra,MODIS,81,61.03,294.8,7.9,N,0
-3.0131,106.7005,304.2,1,1,2023-08-22,1459,Terra,MODIS,27,61.03,293.9,3.6,N,0
-1.6433,105.554,314.2,2.3,1.5,2023-08-24,0625,Aqua,MODIS,57,61.03,291,22.1,D,0
-1.7765,105.9539,304.5,1.5,1.2,2023-08-24,1442,Terra,MODIS,60,61.03,291.6,8.2,N,0
-2.9569,106.8248,318.5,1.2,1.1,2023-08-25,0304,Terra,MODIS,75,61.03,284.5,18.6,D,0
-2.9585,106.8355,321.3,1.2,1.1,2023-08-25,0304,Terra,MODIS,78,61.03,283.4,22.6,D,0
-3.1509,104.7195,312.5,1.2,1.1,2023-08-25,0707,Aqua,MODIS,52,61.03,287.4,6.6,D,0
-3.0967,105.0574,315.8,1,1,2023-08-27,0652,Aqua,MODIS,51,61.03,297,7,D,0
-2.8891,106.3647,324.2,1,1,2023-08-27,0652,Aqua,MODIS,77,61.03,299.7,15,D,0
-2.8904,106.3556,319.4,1,1,2023-08-27,0652,Aqua,MODIS,70,61.03,299.4,9.9,D,0
-2.888,106.3026,317.1,1,1,2023-08-27,0652,Aqua,MODIS,50,61.03,299.2,8,D,0
-2.8893,106.2935,315.9,1,1,2023-08-27,0652,Aqua,MODIS,48,61.03,298.5,6.6,D,0
-3.5112,104.6577,301.8,1,1,2023-08-27,1506,Terra,MODIS,30,61.03,290.2,3.5,N,0
-3.267,104.9553,300.6,1,1,2023-08-27,1506,Terra,MODIS,31,61.03,288.3,3.3,N,0
-1.5681,105.9702,305.3,1.1,1,2023-08-27,1507,Terra,MODIS,28,61.03,294.8,4.8,N,0
-3.051,105.3006,310.2,2.7,1.6,2023-08-28,0328,Terra,MODIS,57,61.03,293.4,23.8,D,0
-3.0068,104.5865,310.7,2.4,1.5,2023-08-28,0328,Terra,MODIS,60,61.03,289.6,19.2,D,0
-3.0097,104.6072,310,2.4,1.5,2023-08-28,0328,Terra,MODIS,54,61.03,288.5,17.4,D,0
-3.3833,105.4032,319.4,4.6,2,2023-08-28,0734,Aqua,MODIS,73,61.03,291.6,108.5,D,0
-3.3838,105.3989,318.3,4.6,2,2023-08-28,0734,Aqua,MODIS,72,61.03,291.5,98.6,D,0
-2.837,106.1579,316.5,1.3,1.1,2023-08-29,0638,Aqua,MODIS,67,61.03,298.8,9.2,D,0
-2.8357,106.1634,315,1.3,1.1,2023-08-29,0638,Aqua,MODIS,62,61.03,299,7.1,D,0
-2.8108,106.1258,315.3,1.3,1.1,2023-08-29,0638,Aqua,MODIS,63,61.03,298.1,9.5,D,0
-2.6371,106.6215,317.1,1.2,1.1,2023-08-29,0638,Aqua,MODIS,53,61.03,300.2,7.4,D,0
-2.7272,105.9927,327,1.3,1.1,2023-08-29,0638,Aqua,MODIS,80,61.03,296.7,27.7,D,0
-2.7289,105.9814,315.3,1.3,1.1,2023-08-29,0638,Aqua,MODIS,64,61.03,296.9,11.1,D,0
-2.6275,106.6201,321.7,1.2,1.1,2023-08-29,0638,Aqua,MODIS,74,61.03,299.8,13.7,D,0
-2.2903,106.1224,320.6,1.2,1.1,2023-08-29,0638,Aqua,MODIS,73,61.03,295.7,14.9,D,0
-2.2902,106.1167,316.6,1.2,1.1,2023-08-29,0638,Aqua,MODIS,35,61.03,296.1,9.3,D,0
-3.1804,104.9458,311.2,1.4,1.2,2023-08-29,1450,Terra,MODIS,82,61.03,291.7,13.8,N,0
-3.2849,104.9297,317.2,1.4,1.2,2023-08-29,1450,Terra,MODIS,95,61.03,284.5,25.2,N,0
-3.1821,104.9527,305.7,1.4,1.2,2023-08-29,1450,Terra,MODIS,65,61.03,292.2,8.3,N,0
-3.1838,104.9406,302.6,1.4,1.2,2023-08-29,1450,Terra,MODIS,50,61.03,291.4,5.5,N,0
-3.1163,104.8192,306.7,1.4,1.2,2023-08-29,1450,Terra,MODIS,69,61.03,291.7,9.5,N,0
-1.9734,105.266,308.6,1.3,1.1,2023-08-29,1450,Terra,MODIS,75,61.03,282.5,12.3,N,0
-3.0822,105.0477,318,1.3,1.1,2023-08-30,0312,Terra,MODIS,70,61.03,295.9,14,D,0
-2.8826,105.6582,311.9,1.4,1.2,2023-08-30,0312,Terra,MODIS,55,61.03,293.7,10.7,D,0
-3.0936,105.0574,316.4,1.3,1.1,2023-08-30,0312,Terra,MODIS,44,61.03,300.3,11.7,D,0
-3.0838,105.0588,336.1,1.3,1.1,2023-08-30,0312,Terra,MODIS,88,61.03,296.6,44.2,D,0
-3.3711,105.4094,316.7,2.3,1.5,2023-08-30,0719,Aqua,MODIS,30,61.03,297.3,22.4,D,0
-3.27,104.9538,320,2.2,1.4,2023-08-30,0719,Aqua,MODIS,68,61.03,296.6,30.3,D,0
-3.539,104.905,303.4,2.3,1.5,2023-08-30,1530,Terra,MODIS,55,61.03,293,13.9,N,0
-3.446,104.837,304.4,2.3,1.5,2023-08-30,1530,Terra,MODIS,60,61.03,292.9,17.7,N,0
-3.1805,104.9262,312.3,3,1.6,2023-08-31,0623,Aqua,MODIS,53,61.03,286.7,34.2,D,0
-3.2134,105.0109,312.8,2.9,1.6,2023-08-31,0623,Aqua,MODIS,54,61.03,288.5,32.8,D,0
-3.3461,105.0365,323,2.9,1.6,2023-08-31,0623,Aqua,MODIS,77,61.03,296.4,65.1,D,0
-3.3326,105.0393,318.7,2.9,1.6,2023-08-31,0623,Aqua,MODIS,75,61.03,296,47.9,D,0
-3.3471,105.0413,325.3,2.9,1.6,2023-08-31,0623,Aqua,MODIS,81,61.03,296.7,78.6,D,0
-3.1654,104.9195,319,3,1.6,2023-08-31,0623,Aqua,MODIS,49,61.03,290.2,57.5,D,0
-3.18,104.9215,313.5,3,1.6,2023-08-31,0623,Aqua,MODIS,31,61.03,287,35.4,D,0
-3.1762,104.9478,321.3,3,1.6,2023-08-31,0623,Aqua,MODIS,78,61.03,285.6,68.9,D,0
-3.1659,104.9242,325.9,3,1.6,2023-08-31,0623,Aqua,MODIS,82,61.03,289.8,94.3,D,0
-3.1623,104.9504,314.6,3,1.6,2023-08-31,0623,Aqua,MODIS,47,61.03,288.3,39.6,D,0
-3.3467,105.0305,311.1,2.8,1.6,2023-08-31,1433,Terra,MODIS,82,61.03,292.7,43.7,N,0
-3.0974,106.5187,308.3,1,1,2023-08-31,1845,Aqua,MODIS,74,61.03,296.2,6.1,N,0
-3.2123,105.0662,308.6,1,1,2023-08-31,1846,Aqua,MODIS,75,61.03,294.6,8.2,N,0
-3.3359,105.032,308.9,1,1,2023-08-31,1846,Aqua,MODIS,20,61.03,294,7.4,N,0
-3.3373,105.0413,348.7,1,1,2023-08-31,1846,Aqua,MODIS,100,61.03,299.7,61.7,N,0
-3.3464,105.0399,306,1,1,2023-08-31,1846,Aqua,MODIS,31,61.03,294,5.8,N,0
-3.3478,105.0492,309.6,1,1,2023-08-31,1846,Aqua,MODIS,76,61.03,294.5,8.3,N,0
-3.3186,104.6916,319.3,1.1,1,2023-09-01,0255,Terra,MODIS,63,61.03,302.9,9,D,0
-3.3051,105.0387,326.1,1,1,2023-09-01,0255,Terra,MODIS,59,61.03,301.3,16.8,D,0
-3.3593,105.4088,317.1,1,1,2023-09-01,0255,Terra,MODIS,47,61.03,297.4,6.5,D,0
-3.2967,104.9184,318.4,1,1,2023-09-01,0255,Terra,MODIS,66,61.03,301.3,9.9,D,0
-3.2981,104.9276,321.3,1,1,2023-09-01,0255,Terra,MODIS,72,61.03,300.4,12.6,D,0
-3.3321,105.0349,324.7,1,1,2023-09-01,0255,Terra,MODIS,67,61.03,301.2,14.4,D,0
-3.3335,105.044,324.8,1,1,2023-09-01,0255,Terra,MODIS,33,61.03,303.3,13.2,D,0
-3.3411,105.0336,358.7,1,1,2023-09-01,0255,Terra,MODIS,99,61.03,304.9,77,D,0
-3.3425,105.0427,358.9,1,1,2023-09-01,0255,Terra,MODIS,99,61.03,308.1,77.1,D,0
-3.3524,105.0445,328.8,1,1,2023-09-01,0255,Terra,MODIS,61,61.03,302.6,20.4,D,0
-3.3172,104.6823,324.4,1.1,1,2023-09-01,0255,Terra,MODIS,76,61.03,304.2,14.7,D,0
-3.3038,105.0296,317,1,1,2023-09-01,0255,Terra,MODIS,36,61.03,300.3,7.8,D,0
-2.8509,105.2736,319.8,1,1,2023-09-01,0255,Terra,MODIS,71,61.03,300.1,11.6,D,0
-2.8522,105.2826,319.7,1,1,2023-09-01,0255,Terra,MODIS,70,61.03,299,11.4,D,0
-3.1425,104.7483,328.6,1.1,1,2023-09-01,0255,Terra,MODIS,76,61.03,303.1,20.4,D,0
-3.1516,104.747,328,1.1,1,2023-09-01,0255,Terra,MODIS,70,61.03,303.7,19.2,D,0
-3.2042,104.6742,337.5,1.1,1.1,2023-09-01,0705,Aqua,MODIS,87,61.03,304.1,33.6,D,0
-3.2027,104.6843,339.4,1.1,1.1,2023-09-01,0705,Aqua,MODIS,88,61.03,307,37.4,D,0
-3.1978,104.8518,318.7,1.2,1.1,2023-09-01,0705,Aqua,MODIS,50,61.03,301.2,9.6,D,0
